id,title,genres,release_date,original_language,budget,revenue,vote_average,runtime,popularity,vote_count,return,actores,director,companias_produccion,release_year
121869,Eisenstein in Guanajuato,"Comedy, Romance",2015-02-11,en,0.0,0.0,6.4,105.0,11.461055,21,0.0,"Elmer Bäck, Luis Alberti, Rasmus Slätis",Peter Greenaway,"Yleisradio (YLE), Vrijzinnig Protestantse Radio Omroep (VPRO), ZDF/Arte, Fu Works, Mollywood, Edith Film Oy, Potemkino, Submarine, Paloma Negra Films",2015
11474,The Warriors,"Action, Adventure, Crime, Drama, Thriller",1979-02-08,en,4000000.0,22490039.0,7.4,93.0,11.457298,451,5.62250975,"Michael Beck, James Remar, David Patrick Kelly",Walter Hill,Paramount Pictures,1979
7870,Down in the Valley,"Drama, Romance",2005-05-13,en,8000000.0,852872.0,6.0,112.0,11.448612,64,0.106609,"Edward Norton, Evan Rachel Wood, David Morse",David Jacobson,Class 5 Films,2005
4523,Enchanted,"Comedy, Family, Fantasy, Romance",2007-11-20,en,85000000.0,340487652.0,6.6,107.0,11.447798,1512,4.005737082352941,"Amy Adams, Patrick Dempsey, James Marsden",Kevin Lima,"Walt Disney Pictures, Josephson Entertainment, Andalasia Productions, Right Coast Productions",2007
3877,Things We Lost in the Fire,Drama,2007-09-26,en,16000000.0,2849142.0,6.7,113.0,11.446274,90,0.178071375,"Halle Berry, Benicio del Toro, David Duchovny",Susanne Bier,"DreamWorks SKG, Neal Street Productions, DreamWorks Pictures, Province of British Columbia Production Services Tax Credit",2007
10765,Private Benjamin,Comedy,1980-10-06,en,0.0,0.0,6.0,109.0,11.431866,103,0.0,"Goldie Hawn, Eileen Brennan, Armand Assante",Howard Zieff,Warner Bros.,1980
12211,Highlander: Endgame,"Action, Fantasy, Science Fiction",2000-09-01,en,25000000.0,15843608.0,4.4,87.0,11.430964,107,0.63374432,"Christopher Lambert, Bruce Payne, Adrian Paul",Douglas Aarniokoski,"Davis-Panzer Productions, Dimension Films",2000
48838,London Boulevard,"Drama, Crime",2010-11-10,en,25000000.0,4644108.0,5.7,103.0,11.421915,261,0.18576432,"Colin Farrell, Keira Knightley, David Thewlis",William Monahan,"GK Films, Henceforth, Projection Pictures, London Boulevard",2010
11863,Jade,"Action, Thriller, Mystery, Romance",1995-10-13,en,50000000.0,9851610.0,5.1,95.0,11.418917,45,0.1970322,"David Caruso, Linda Fiorentino, Chazz Palminteri",William Friedkin,Paramount Pictures,1995
492,Being John Malkovich,"Fantasy, Drama, Comedy",1999-09-30,en,13000000.0,22863596.0,7.3,112.0,11.416319,1124,1.758738153846154,"John Cusack, Cameron Diaz, Catherine Keener",Spike Jonze,"Gramercy Pictures, Propaganda Films, Single Cell Pictures",1999
8046,Gigli,Drama,2003-08-01,en,54000000.0,7266209.0,3.5,121.0,11.415316,105,0.13455942592592593,"Ben Affleck, Jennifer Lopez, Justin Bartha",Martin Brest,"City Light Films, Revolution Studios, Casey Silver Productions",2003
15019,I Could Never Be Your Woman,"Comedy, Drama, Romance",2007-05-11,en,24000000.0,9576495.0,5.7,97.0,11.414893,94,0.399020625,"Michelle Pfeiffer, Paul Rudd, Saoirse Ronan",Amy Heckerling,"Scott Rudin Productions, I Could Never Ltd., Bauer Martinez Studios",2007
109414,This Is the End,"Action, Comedy",2013-06-12,en,32000000.0,126041322.0,6.2,107.0,11.414048,2394,3.9387913125,"James Franco, Jonah Hill, Seth Rogen","Seth Rogen, Evan Goldberg","Columbia Pictures, Mandate Pictures, Sony Pictures Entertainment (SPE), Point Grey Pictures",2013
9659,Mad Max,"Adventure, Action, Thriller, Science Fiction",1979-04-12,en,400000.0,100000000.0,6.6,93.0,11.412619,1235,250.0,"Mel Gibson, Joanne Samuel, Hugh Keays-Byrne",George Miller,"Kennedy Miller Productions, Mad Max Films, Crossroads",1979
139933,Kiss of the Damned,"Thriller, Horror, Romance",2012-11-07,en,0.0,14752.0,4.9,95.0,11.397245,44,0.0,"Joséphine de la Baume, Milo Ventimiglia, Roxane Mesquida",Xan Cassavetes,"Venture Forth, Verisimilitude, Bersin Pictures, Deerjen Films",2012
13054,Rise of the Footsoldier,"Action, Adventure, Crime, Drama, Thriller",2007-09-07,en,4000000.0,0.0,6.8,119.0,11.397219,80,0.0,"Ricci Harnett, Terry Stone, Craig Fairbrass",Julian Gilbey,"Carnaby International, Hanover Films",2007
36955,True Lies,"Action, Thriller",1994-07-14,en,115000000.0,378882411.0,6.8,141.0,11.396099,1138,3.2946296608695653,"Arnold Schwarzenegger, Jamie Lee Curtis, Tom Arnold",James Cameron,"Twentieth Century Fox Film Corporation, Lightstorm Entertainment",1994
1430,Bowling for Columbine,Documentary,2002-10-09,en,4000000.0,35564473.0,7.3,120.0,11.393859,467,8.89111825,"Michael Moore, George H. W. Bush, George W. Bush",Michael Moore,"Alliance Atlantis Communications, TiMe Film- und TV-Produktions GmbH, Vif Babelsberger Filmproduktion GmbH & Co. Zweite KG, Dog Eat Dog Films, Iconolatry Productions Inc., Salter Street Films International, United Broadcasting Inc.",2002
20075,Nice Dreams,Comedy,1981-07-24,en,0.0,0.0,6.6,88.0,11.389252,38,0.0,"Cheech Marin, Tommy Chong, Stacy Keach",Tommy Chong,"Columbia Pictures, C & C Brown Production",1981
6479,I Am Legend,"Drama, Horror, Action, Thriller, Science Fiction",2007-12-14,en,150000000.0,585349010.0,6.9,101.0,11.379355,4977,3.902326733333333,"Will Smith, Alice Braga, Charlie Tahan",Francis Lawrence,"Village Roadshow Pictures, Original Film, Weed Road Pictures, Warner Bros., Heyday Films, Overbrook Entertainment",2007
309809,The Little Prince,"Adventure, Animation, Fantasy",2015-07-29,en,64000000.0,97571250.0,7.6,92.0,11.376954,771,1.52455078125,"Jeff Bridges, Rachel McAdams, Paul Rudd",Mark Osborne,"Onyx Films, NetFlix, Orange Studios, CityMation, On Entertainment, Zippcast Films",2015
28200,Sylvia,"Drama, Romance",2003-10-17,en,7000000.0,10000000.0,5.6,109.0,11.37237,34,1.4285714285714286,"Gwyneth Paltrow, Daniel Craig, Jared Harris",Christine Jeffs,Focus Films,2003
11051,The Last Temptation of Christ,Drama,1988-08-12,en,7000000.0,8373585.0,7.0,164.0,11.370288,206,1.1962264285714286,"Willem Dafoe, Harvey Keitel, Barbara Hershey",Martin Scorsese,"Universal Pictures, Cineplex-Odeon Films",1988
14202,The Painted Veil,"Drama, Romance",2006-12-09,en,19400000.0,0.0,7.1,125.0,11.370183,319,0.0,"Edward Norton, Juliet Howland, Naomi Watts",John Curran,"Emotion Pictures, The Mark Gordon Company, Class 5 Films, Yari Film Group, Warner China Film HG Corporation, Stratus Film Co., WIP, Bob Yari Productions, The Colleton Company, Dragon Studios",2006
10336,Spawn,"Action, Adventure, Fantasy, Horror, Science Fiction, Thriller",1997-07-31,en,40000000.0,87840042.0,5.0,96.0,11.366417,344,2.19600105,"Michael Jai White, Martin Sheen, John Leguizamo",Mark A.Z. Dippé,"New Line Cinema, Pull Down Your Pants Pictures, Todd McFarlane Entertainment",1997
9335,Transporter 2,"Action, Thriller, Crime",2005-08-02,en,32000000.0,85167639.0,6.2,87.0,11.359659,1076,2.66148871875,"Jason Statham, Amber Valletta, Kate Nauta",Louis Leterrier,"Twentieth Century Fox Film Corporation, Current Entertainment, TF1 Films Production, Canal+, TPS Star, EuropaCorp, Sea Side Films Florida Inc.",2005
420245,Don't Knock Twice,Horror,2017-02-03,en,0.0,0.0,5.3,93.0,11.359142,136,0.0,"Katee Sackhoff, Lucy Boynton, Javier Botet",Caradog W. James,"Red & Black Films, Seymour Films",2017
11199,Wild Hogs,"Action, Adventure, Comedy",2007-03-02,en,0.0,253625427.0,5.7,100.0,11.356011,666,0.0,"Tim Allen, John Travolta, Martin Lawrence",Walt Becker,"Wild Hogs Productions, Touchstone Pictures",2007
20348,Fandango,"Comedy, Drama",1985-01-25,en,0.0,0.0,6.6,91.0,11.350645,39,0.0,"Kevin Costner, Judd Nelson, Sam Robards",Kevin Reynolds,"Amblin Entertainment, Warner Bros.",1985
12660,Charlotte Gray,"Drama, History, Romance, War",2001-12-17,en,0.0,741394.0,6.1,121.0,11.34469,31,0.0,"Cate Blanchett, James Fleet, Abigail Cruttenden",Gillian Armstrong,"Senator Film Produktion, Ecosse Films, Film4, Pod Films",2001
9879,Striptease,"Drama, Thriller, Crime",1996-06-28,en,50000000.0,113309743.0,4.4,115.0,11.341502,210,2.26619486,"Demi Moore, Burt Reynolds, Armand Assante",Andrew Bergman,"Columbia Pictures, Castle Rock Entertainment",1996
38317,Zookeeper,"Comedy, Romance, Family",2011-07-06,en,80000000.0,169852759.0,5.3,102.0,11.341084,509,2.1231594875,"Kevin James, Rosario Dawson, Sylvester Stallone",Frank Coraci,"Columbia Pictures, Happy Madison Productions, Sony Pictures Releasing, Broken Road Productions, Metro-Goldwyn-Mayer (MGM), Zookeeper Productions, Hey Eddie",2011
469,Stranger Than Paradise,"Comedy, Drama",1984-10-01,en,0.0,0.0,7.4,89.0,11.33706,112,0.0,"John Lurie, Eszter Balint, Richard Edson",Jim Jarmusch,Desconocido,1984
8413,Event Horizon,"Horror, Science Fiction, Mystery",1997-08-15,en,60000000.0,26673242.0,6.4,96.0,11.335072,752,0.4445540333333333,"Laurence Fishburne, Sam Neill, Kathleen Quinlan",Paul W.S. Anderson,"Paramount Pictures, Impact Pictures, Golar Productions",1997
58496,Senna,Documentary,2010-10-07,en,0.0,8212430.0,8.1,106.0,11.331859,282,0.0,"Ayrton Senna, Alain Prost, Frank Williams",Asif Kapadia,"Universal Pictures, StudioCanal, Midfield Films, Working Title Films",2010
13059,The Signal,"Action, Thriller, Horror, Science Fiction",2007-02-22,en,50000.0,249905.0,5.9,103.0,11.329733,85,4.9981,"Anessa Ramsey, Justin Welborn, AJ Bowen","David Bruckner, Dan Bush, Jacob Gentry",Desconocido,2007
17332,The Soloist,Drama,2009-04-24,en,60000000.0,31720158.0,6.6,109.0,11.328316,237,0.5286693,"Robert Downey Jr., Jamie Foxx, Catherine Keener",Joe Wright,"DreamWorks, Universal Pictures, StudioCanal, Participant Media, Krasnoff Foster Productions, Working Title Films",2009
11319,The Rescuers,"Fantasy, Family, Animation, Adventure",1977-06-22,en,1200000.0,71215869.0,6.7,78.0,11.32442,609,59.3465575,"Bob Newhart, Eva Gabor, Geraldine Page","John Lounsbery, Wolfgang Reitherman, Art Stevens",Walt Disney Productions,1977
2286,Crusade in Jeans,"Adventure, Fantasy, History",2006-11-15,en,0.0,0.0,6.0,125.0,11.322545,15,0.0,"Johnny Flynn, Stephanie Leonidas, Emily Watson",Ben Sombogaart,Kasander Film Company,2006
14236,Super High Me,"Comedy, Documentary",2007-10-13,en,0.0,0.0,5.9,89.0,11.320193,71,0.0,"Doug Benson, Sarah Silverman, Patton Oswalt",Michael Blieden,Desconocido,2007
192136,Mandela: Long Walk to Freedom,"Drama, History",2013-12-06,en,35000000.0,27330000.0,6.5,141.0,11.318079,225,0.7808571428571428,"Idris Elba, Naomie Harris, Tony Kgoroge",Justin Chadwick,"Distant Horizons, Film Afrika Worldwide, Videovision Entertainment, Pathe, Origin Pictures",2013
239678,This Is Where I Leave You,"Drama, Comedy",2014-09-10,en,19800000.0,41296320.0,6.5,103.0,11.313659,512,2.085672727272727,"Jason Bateman, Tina Fey, Adam Driver",Shawn Levy,"Spring Creek Productions, 21 Laps Entertainment, Warner Bros.",2014
175291,Cheap Thrills,"Drama, Comedy, Crime",2013-03-08,en,0.0,0.0,6.3,85.0,11.311004,156,0.0,"Pat Healy, Ethan Embry, Sara Paxton",E.L. Katz,"New Artists Alliance, Snowfort Pictures",2013
76,Before Sunrise,"Drama, Romance",1995-01-27,en,2500000.0,5535405.0,7.7,105.0,11.304979,984,2.214162,"Ethan Hawke, Julie Delpy, Andrea Eckert",Richard Linklater,"Detour Film Production, Warner Bros.",1995
266647,Pan,"Adventure, Family, Fantasy",2015-09-24,en,150000000.0,128388320.0,5.9,111.0,11.30428,979,0.8559221333333333,"Levi Miller, Garrett Hedlund, Hugh Jackman",Joe Wright,"Warner Bros., Moving Picture Company (MPC), Berlanti Productions, RatPac-Dune Entertainment",2015
132344,Before Midnight,"Romance, Drama",2013-04-05,en,3000000.0,11176469.0,7.3,108.0,11.30324,583,3.725489666666667,"Ethan Hawke, Julie Delpy, Seamus Davey-Fitzpatrick",Richard Linklater,"Sony Pictures Classics, Castle Rock Entertainment, Detour Filmproduction, Faliro House Productions, Venture Forth",2013
10497,Bitter Moon,"Thriller, Drama, Romance",1992-09-02,en,5000000.0,1862805.0,7.0,139.0,11.298195,115,0.372561,"Hugh Grant, Kristin Scott Thomas, Emmanuelle Seigner",Roman Polanski,"Fine Line Features, R.P. Productions, Columbia Pictures Corporation, Les Films Alain Sarde, Canal+, Timothy Burrill Productions",1992
112090,Branded,Science Fiction,2012-09-06,en,0.0,0.0,4.6,106.0,11.297363,69,0.0,"Ed Stoppard, Leelee Sobieski, Jeffrey Tambor","Jamie Bradshaw, Aleksandr Dulerayn","Lionsgate, TNT, Bomar OOD, Mirumir",2012
19688,Middle of Nowhere,"Comedy, Drama",2008-09-06,en,0.0,0.0,6.1,95.0,11.295267,20,0.0,"Susan Sarandon, Eva Amurri Martino, Anton Yelchin",John Stockwell,"Bold Films, Louisiana Media Productions, Nowhere Films Louisiana Productions",2008
107811,21 & Over,Comedy,2013-03-01,en,13000000.0,48065672.0,5.7,93.0,11.29356,748,3.6973593846153845,"Miles Teller, Skylar Astin, Justin Chon","Jon Lucas, Scott Moore","Relativity Media, Virgin Produced, Mandeville Films, SkyLand Entertainment",2013
1360,Frida,"Drama, Romance",2002-08-29,en,12000000.0,56298474.0,7.3,123.0,11.283472,397,4.6915395,"Salma Hayek, Alfred Molina, Mía Maestro",Julie Taymor,"Miramax Films, Lions Gate Films, Ventanarosa Productions, Handprint Entertainment",2002
17734,Thirteen Conversations About One Thing,Drama,2001-09-02,en,0.0,0.0,6.4,104.0,11.283079,25,0.0,"John Turturro, Clea DuVall, Matthew McConaughey",Jill Sprecher,Desconocido,2001
44113,Stone,Drama,2010-10-07,en,22000000.0,9479718.0,5.2,105.0,11.275132,195,0.4308962727272727,"Frances Conroy, Robert De Niro, Edward Norton",John Curran,"Stone Productions, Mimran Schur Pictures",2010
26789,No Mercy,"Action, Crime, Thriller",1986-12-19,en,0.0,12303904.0,5.7,106.0,11.273675,38,0.0,"Richard Gere, Kim Basinger, Jeroen Krabbé",Richard Pearce,TriStar Pictures,1986
12253,Biker Boyz,"Action, Drama",2003-01-31,en,24000000.0,23510601.0,5.0,110.0,11.269558,63,0.979608375,"Laurence Fishburne, Derek Luke, Orlando Jones",Reggie Rock Bythewood,DreamWorks Pictures,2003
380,Rain Man,Drama,1988-12-11,en,25000000.0,412800000.0,7.6,133.0,11.267467,1762,16.512,"Dustin Hoffman, Tom Cruise, Valeria Golino",Barry Levinson,"United Artists, Star Partners II Ltd.",1988
112200,Thanks for Sharing,"Comedy, Drama",2012-09-07,en,0.0,1065881.0,5.7,112.0,11.26248,164,0.0,"Mark Ruffalo, Gwyneth Paltrow, Tim Robbins",Stuart Blumberg,"Olympus Pictures, Class 5 Films",2012
202575,Thunder and the House of Magic,"Family, Fantasy, Animation, Adventure",2013-12-24,en,34000000.0,0.0,6.3,85.0,11.249956,125,0.0,"Brianne Siddall, Joey Camen, Elisa Gabrielli","Ben Stassen, Jeremy Degruson","StudioCanal, nWave Pictures, Illuminata Pictures, Shout! Factory",2013
306819,The Danish Girl,Drama,2015-11-27,en,15000000.0,64191523.0,7.4,120.0,11.245661,1689,4.279434866666667,"Eddie Redmayne, Alicia Vikander, Matthias Schoenaerts",Tom Hooper,"Pretty Pictures, Working Title Films, Artémis Productions, Le Tax Shelter du Gouvernement Fédéral de Belgique, Taxshelter. be, Shelter Productions, Senator Global Productions, Kvinde Films, ReVision Pictures, Copenhagen Film Fund",2015
11416,The Mission,"Adventure, Drama, Action, History",1986-09-29,en,24500000.0,17218023.0,7.1,126.0,11.241995,295,0.7027764489795918,"Robert De Niro, Jeremy Irons, Ray McAnally",Roland Joffé,"Goldcrest Films International, AMLF, Warner Bros., Enigma Productions, Kingsmere Productions Ltd.",1986
9558,King of New York,"Thriller, Crime",1990-07-18,en,1000000.0,2554476.0,6.5,103.0,11.230031,130,2.554476,"Christopher Walken, David Caruso, Laurence Fishburne",Abel Ferrara,"The Rank Organisation, Reteitalia, Seven Arts Pictures, Carolco Pictures",1990
13995,Captain America,"Action, Science Fiction, War",1990-12-14,en,10000000.0,0.0,4.5,97.0,11.228156,87,0.0,"Matt Salinger, Ronny Cox, Scott Paulin",Albert Pyun,"Jadran Film, 21st Century Film Corporation, Marvel Enterprises",1990
373569,Snatched,"Action, Comedy",2017-05-03,en,42000000.0,60845711.0,5.2,90.0,11.214779,207,1.4487074047619048,"Amy Schumer, Goldie Hawn, Tom Bateman",Jonathan Levine,"Twentieth Century Fox Film Corporation, Chernin Entertainment, Feigco Entertainment",2017
122906,About Time,"Comedy, Drama, Science Fiction",2013-08-16,en,12000000.0,87100449.0,7.8,123.0,11.213913,2140,7.25837075,"Domhnall Gleeson, Rachel McAdams, Bill Nighy",Richard Curtis,"Working Title Films, Translux",2013
11836,The SpongeBob SquarePants Movie,"Animation, Comedy, Family",2004-11-14,en,30000000.0,140161792.0,6.7,87.0,11.213712,593,4.672059733333334,"Tom Kenny, Clancy Brown, Rodger Bumpass",Stephen Hillenburg,"Paramount Pictures, Nickelodeon Movies, United Plankton Pictures",2004
8288,A Midsummer Night's Sex Comedy,"Comedy, Romance",1982-07-16,en,0.0,0.0,6.5,88.0,11.212722,93,0.0,"Woody Allen, Mia Farrow, Julie Hagerty",Woody Allen,Orion Pictures,1982
114606,Cockneys vs Zombies,"Comedy, Horror",2012-08-31,en,0.0,0.0,5.8,88.0,11.20619,141,0.0,"Michelle Ryan, Georgia King, Alan Ford",Matthias Hoene,Tea Shop & Film Company,2012
12590,Below,"Thriller, Horror, Mystery",2002-10-11,en,0.0,605562.0,6.0,105.0,11.19785,122,0.0,"Matthew Davis, Bruce Greenwood, Olivia Williams",David Twohy,"Dimension Films, Protozoa Pictures",2002
21316,Leroy & Stitch,"Animation, Comedy, Family",2006-06-23,en,0.0,0.0,6.5,73.0,11.193451,61,0.0,"Tia Carrere, Daveigh Chase, Zoe Caldwell","Roberts Gannaway, Tony Craig",Walt Disney Television Animation,2006
188538,Remember Sunday,"TV Movie, Romance, Drama",2013-04-21,en,0.0,0.0,7.0,96.0,11.190606,131,0.0,"Alexis Bledel, Zachary Levi, Merritt Wever",Jeff Bleckner,Hallmark Hall of Fame Productions,2013
11886,Robin Hood,"Animation, Family",1973-11-08,en,15000000.0,32056467.0,7.0,83.0,11.179855,1155,2.1370978,"Brian Bedford, Phil Harris, Peter Ustinov",Wolfgang Reitherman,Walt Disney Productions,1973
33020,Dracula A.D. 1972,Horror,1972-09-27,en,0.0,0.0,6.0,96.0,11.174533,30,0.0,"Christopher Lee, Peter Cushing, Stephanie Beacham",Alan Gibson,Hammer Film Productions,1972
153518,The Angry Birds Movie,"Family, Animation",2016-05-11,en,73000000.0,349779543.0,5.9,97.0,11.171927,1048,4.791500589041096,"Jason Sudeikis, Josh Gad, Danny McBride","Fergal Reilly, Clay Kaytis","Columbia Pictures, Rovio Entertainment, Sony Pictures Imageworks (SPI), Rovio Mobile, Rovio Animation",2016
19457,The Yards,"Drama, Action, Thriller, Crime",2000-04-27,en,0.0,0.0,6.0,115.0,11.162383,98,0.0,"Mark Wahlberg, Joaquin Phoenix, Charlize Theron",James Gray,"Miramax Films, Industry Entertainment",2000
11127,Starship Troopers 3: Marauder,"Adventure, Science Fiction, Action",2008-07-19,en,9000000.0,0.0,4.2,105.0,11.161339,154,0.0,"Casper Van Dien, Jolene Blalock, Stephen Hogan",Edward Neumeier,"Bold Films, ApolloMovie Beteiligungs, Film Afrika Worldwide, Sony Pictures Home Entertainment",2008
77878,The Lady,Drama,2011-11-30,en,0.0,3759582.0,6.9,135.0,11.155052,73,0.0,"Michelle Yeoh, David Thewlis, Jonathan Raggett",Luc Besson,"Mars Distribution, Left Bank Pictures, Canal+, Backup Films, France2 Cinéma, France Télévision, EuropaCorp., Coficup, Siam Movies",2011
257521,Persecuted,"Action, Drama, Adventure, Thriller",2014-05-09,en,0.0,1558836.0,5.2,93.0,11.153781,10,0.0,"James Remar, Bruce Davison, Dean Stockwell",Daniel Lusko,"Vocal Yokels, Indieproduction, One Media",2014
244506,Camp X-Ray,Drama,2014-10-17,en,1000000.0,59744.0,6.7,117.0,11.153327,395,0.059744,"Kristen Stewart, پیمان معادی, Lane Garrison",Peter Sattler,"Gotham Group, Upload Films, GNK Productions, Rough House Pictures, Young Gang",2014
311667,Manhattan Night,"Drama, Mystery, Thriller",2016-05-20,en,0.0,0.0,6.1,113.0,11.139734,115,0.0,"Adrien Brody, Yvonne Strahovski, Campbell Scott",Brian DeCubellis,DeCubellis Films,2016
709,Licence to Kill,"Adventure, Action, Thriller",1989-07-07,en,32000000.0,156167015.0,5.9,133.0,11.137888,549,4.88021921875,"Timothy Dalton, Carey Lowell, Robert Davi",John Glen,Eon Productions,1989
8204,The Spiderwick Chronicles,"Adventure, Family, Fantasy",2008-02-14,en,90000000.0,162839667.0,6.3,95.0,11.133784,593,1.8093296333333333,"Freddie Highmore, Mary-Louise Parker, Nick Nolte",Mark Waters,"Paramount Pictures, The Kennedy/Marshall Company",2008
9074,The Man,"Action, Comedy, Crime",2005-09-08,en,0.0,12382362.0,5.4,83.0,11.127884,137,0.0,"Samuel L. Jackson, Eugene Levy, Luke Goss",Les Mayfield,New Line Cinema,2005
282296,My Old Lady,"Romance, Comedy, Drama",2014-09-09,en,5000000.0,7527232.0,6.1,107.0,11.127162,100,1.5054464,"Maggie Smith, Kevin Kline, Kristin Scott Thomas",Israel Horovitz,"BBC Films, Cohen Media Group, Deux Chevaux Films",2014
